,情感分析结果,评价倾向,正文内容,标签
3796,0.9972370239992836,正向,小老百姓们再也不怕那些寻衅滋事横着走路的人了，安全感满满！相信正义不会辜负！,0
3797,0.802393279676911,正向,从头到尾那几个女孩都是隐形人厉害,0
3798,0.9604869462826632,正向,大快人心,0
3799,0.1833613827855645,负向,哎！折合人民币几十万一巴掌,1
3800,0.9973682570777086,正向,值得纪念[中国赞],0
3801,0.3572538884356852,负向,24年！不许减刑！！！,1
3802,0.3452787547128308,负向,为什么不是无期,1
3803,0.0333933027547749,负向,如此恶劣，为什么不开公审大会？,1
3804,0.6481463953904157,正向,哭？宁配吗[二哈],0
3806,0.736068329201049,正向,罪有应得！,0
3807,0.6114020527065668,正向,把牢底给我坐穿,0
3808,0.626712328767123,正向,支持,0
3810,0.8520898157500982,正向,终于等来了 [给力],0
3811,0.1684924422353202,负向,天网恢恢,1
3812,0.9658867759983658,正向,应该判200年，表现得好可以在这个基础上减刑5—20年，这样会比较人性化,0
3813,0.6114020527065668,正向,牢底坐穿！,0
3814,0.6921312140085418,正向,拒绝缓刑减刑[微笑],0
3815,0.3861869535152582,负向,把牢底坐穿吧！！,1
3816,0.8553401763997421,正向,天理昭昭！恶人必须严惩！,0
3817,0.3189128945856043,负向,死刑！！！,1
3818,0.9296808921732552,正向,所以还是安分守己做个好公民，不仅影响了自己，还影响了下一代,0
3819,0.9604869462826632,正向,大快人心,0
3820,0.7903267583008698,正向,活该活该,0
3821,0.8794433566334721,正向,恭喜恭喜🎉！,0
3823,0.9304130223009492,正向,以后判刑，就得依照几位大佬的判法，不得假释，不得减刑。,0
3824,0.9356720051883686,正向,为此一件事让我对这个社会及公信力改观,0
3825,0.0807138082003475,负向,是不是有些重了。希望舆论没有影响到判决,1
3826,0.9838795438491686,正向,罪有应得，大快人心！,0
3827,0.7323047818093967,正向,非法拘禁，开设赌场，抢劫，帮助网络犯罪，故意伤害，聚众斗殴…短短几个字包含着多少受害者的血泪与心酸,0
3828,0.2837267252866621,负向,要不是微博，这些人一点事没有[怒],1
3829,0.6436745478814369,正向,建议加上一条 不得减刑,0
3830,0.9557622290442238,正向,终于等到了，24年不能减刑,0
3832,0.7085923308003625,正向,不准减刑,0
3833,0.736068329201049,正向,罪有应得,0
3834,0.8129776659132966,正向,判得挺好！,0
3836,0.3167751694284305,负向,才24年？,1
3837,0.8237029612806457,正向,我怎么觉得24年少了呢,0
3839,0.3094807330042803,负向,想了解 这样庭审被害人要出席吗,1
3840,0.8576247927187929,正向,可是他们把人撞死的事情不算吗？为什么不提 不应该被执行死刑吗[微笑],0
3842,0.8218642084363684,正向,服刑的时候顺便让这些人经历一下他们对别人的伤害,0
3843,0.8996655518394647,正向,哎呀，漂亮,0
3844,0.1483254287204981,负向,从重（众）,1
3845,0.9776476606516372,正向,不要减刑，24年让他坐满,0
3847,0.671717171717172,正向,活该,0
3848,0.7151653912003871,正向,罪有应得👏,0
3850,0.6070326781070209,正向,判得好[good],0
3851,0.003063981244917,负向,为啥不是死刑 犯罪太恶劣 残暴 不是第一次犯事！说明改不好 不要做人的好！万一减刑了又出来嚯嚯人,1
3852,0.3054036099908094,负向,强烈建议之前网络造谣者一起进去,1
3854,0.6262135922330102,正向,正,0
3855,0.2784199018016088,负向,42年都不过分 不过他肯定活不了那么久,1
3856,0.736068329201049,正向,罪有应得,0
3857,0.9972903576491992,正向,希望永远住在牢里，这种恶魔就不因该出现在现实生活中[太阳],0
3858,0.8225132240156915,正向,别减刑就好！,0
3859,0.135042330247426,负向,[作揖][作揖][作揖],1
3860,0.0104800554402929,负向,自己忽悠自己玩儿吧,1
3861,0.671717171717172,正向,活该,0
3862,0.7608095129589205,正向,罪有应得，没死已经不错了,0
3864,0.167468884147789,负向,这么多罪证，都只是24年，死缓都没有，死缓可以变有期，有期能缩短时间，之前不是爆出来应该在狱中服役却驾驶伤人，所以你们在期待什么？24年和4.5年有什么区别？,1
3866,0.9087068946139942,正向,拒绝减刑！牢底坐穿，在里面意外死了就好了🙏🙏🙏,0
3867,0.671717171717172,正向,活该,0
3868,0.7685798426238413,正向,希望他别出来了[微笑],0
3869,0.1458029359454044,负向,坐两年事淡了 有钱减半 有权再减半 6年出来了,1
3870,0.9701110642180302,正向,相信中国司法,0
3871,0.736068329201049,正向,罪有应得,0
3872,0.070140954401909,负向,干了这么多坏事，还敢这么嚣张,1
3873,0.9650976938562578,正向,棒棒哒国家法律不容亵渎,0
3874,0.8648433923003043,正向,终于等来了,0
3875,0.736068329201049,正向,罪有应得,0
3877,0.9604869462826632,正向,大快人心,0
3879,0.3558018739873272,负向,该来的总会来 进去了吧[偷笑],1
3880,0.6517168113602081,正向,不是死刑便宜他了,0
3881,0.9725977667111688,正向,24年不要给减刑，希望里面的同志多多照顾他们，半生不遂断手断脚🙏,0
3882,0.9531865455439816,正向,芜湖 开心,0
3883,0.7122984518944286,正向,罪有应得了,0
3884,0.9604869462826632,正向,大快人心！,0
3885,0.6666666666666666,正向,该刑,0
3886,0.9649839652779032,正向,让民众们知道还有法律在保护着,0
3887,0.0172493626926045,负向,不作死就不会死，保护伞也查一下,1
3888,0.736068329201049,正向,罪有应得,0
3889,0.1224489795918367,负向,！！！！！,1
3890,0.9990495733077376,正向,[允悲][允悲],0
3891,0.6314009570141147,正向,24年，出来也是老头了，哈哈哈哈哈，干脆让他坐死牢里得了,0
3892,0.8864133087833914,正向,七颗老鼠屎欺压百姓，严惩[赞],0
3893,0.3538786032341223,负向,这是被看到的，没被看到的还有多少呢,1
3894,0.7354958958547176,正向,好！！千万别减刑,0
3895,0.2896123347924269,负向,保护伞也一举打掉,1
3897,0.9174880265482334,正向,罪有应得。严查深挖保护伞。,0
3898,0.9563024306917732,正向,大快人心[doge],0
3899,0.736068329201049,正向,罪有应得！,0
3900,0.3560143139303301,负向,自作孽不可活,1
3901,0.1136569222918033,负向,别减刑[怒][怒][怒][怒],1
3902,0.7339077363313012,正向,终于满意了一把[吃瓜],0
3903,0.9511072960680864,正向,死刑！[泪],0
3906,0.736068329201049,正向,罪有应得,0
3907,0.6581711121096808,正向,牢里慢慢嚣张吧[doge]有的是人治你,0
3908,0.1620372576068782,负向,希望关到死,1
3909,0.164134482178141,负向,打成那个样才轻伤[二哈],1
3910,0.8723410542050705,正向,网络这么发达，既然轻伤，俗话说伤筋动骨100天，3个月过去了。吃瓜群众想看看受害者及家属出来亮亮相，㊗️国庆,0
3912,0.8182313426953005,正向,轻伤二级是什么样的啊？,0
3913,0.736068329201049,正向,罪有应得,0
3914,0.9703058391077314,正向,活该，大快人心[哈哈][哈哈][哈哈][哈哈],0
3915,0.2706023370322405,负向,6个月？,1
3917,0.8886905993980256,正向,这不会有二审了吧？还在等劳荣枝的消息呢[允悲],0
3918,0.6317853705682674,正向,判的好,0
3919,0.9781073776852371,正向,恶人终有报[嘻嘻],0
3920,0.6024626005524775,正向,公检法保护伞还没有出来…,0
3921,0.1446258692922436,负向,24年是不是有点少了？[哼][哼][哼],1
3922,0.8472476611107234,正向,耶太棒了 不能减 [微笑],0
3923,0.6568088849648887,正向,还以为他能坐穿牢底呢,0
3925,0.200200709472735,负向,里边的人别放过他,1
3927,0.8596860029865062,正向,活该[开学季][开学季],0
3928,0.6114020527065668,正向,牢底坐穿,0
3929,0.987945156343509,正向,各个地方这种黑暗势力背后有保护伞的还有很多很多。很多都没爆出来就压下去了。前段时间的海宁田新建也是恶魔,0
3930,0.9423011243708218,正向,干得漂亮干得漂亮干得漂亮,0
3931,0.8969027173199923,正向,靠网络舆论才能得到正义审判真是讽刺,0
3934,0.9875811782218104,正向,我爱你我国😘,0
3935,0.0012495952137656,负向,想问问，还有人记得同一天发生的上海金山砍人吗#上海金山砍人#,1
3936,0.0270249723094926,负向,幸亏有网络，不然就不了了之了。,1
3937,0.736068329201049,正向,罪有应得,0
3938,0.0834855758982257,负向,罚罪宥过以惩之，杀戮犯禁以振之。  —《管子.法版》,1
3939,0.7262893597360647,正向,感谢我党！惩治恶人！,0
3940,0.736068329201049,正向,罪有应得,0
3941,0.6706382245675797,正向,渔沟中学的事情还了ne,0
3942,0.0415232176300783,负向,24年！看你还嚣张不，那些在外面无法无天的都看看，都夹着点尾巴做人，别太嚣张，人在做天在看，总有一天会惩罚到坏人的头上的[怒],1
3943,0.7579492526043954,正向,希望别减刑,0
3944,0.6558628208940429,正向,好！,0
3946,0.6317853705682674,正向,判的好,0
3947,0.9992415938607926,正向,之前就在坐牢 干嘛放出来吃烧烤[舔屏][允悲][允悲][允悲] 24年谁知道是不是24个小时,0
3949,0.6820597218224979,正向,赶快判死刑，枪决，马上执行,0
3950,0.9998624669107454,正向,希望能趁此机会一举端了当地恶势力组织及其背后的“保护伞”。按照此类题材的电视剧剧情来说，希望目前大结局前篇，等一个大结局【终章】！！,0
3952,0.6438907129142762,正向,转发微博,0
3953,0.9563024306917732,正向,合理合法，大快人心。,0
3954,0.671717171717172,正向,活该,0
3955,0.9178743961352656,正向,[赞],0
3956,0.6438907129142762,正向,转发微博,0
3957,0.6864403227850091,正向,就光给他自己判刑其他人光罚款吗,0
3958,0.7500000000000002,正向,女孩怎么样了,0
3959,0.3477570746552638,负向,希望死之前别出来了,1
3960,0.9252501253513612,正向,别给放出来就行，说什么在牢里表现好啥的就给减刑，可千万别！！！[思考],0
3961,0.6558628208940429,正向,好啊！,0
3962,0.9563746420046676,正向,@一口炫三碗大米饭 大快人心！！！,0
3963,0.6406962596391699,正向,我不信背后没伞[doge],0
3966,0.9563024306917732,正向,大快人心👏👏,0
3967,0.1499947387961079,负向,出来是个糟老头子了，蛮好～就一个判24年吗？那些同伙只盼十几年？,1
3968,0.7297953905324696,正向,别减刑,0
3969,0.7903267583008698,正向,活该活该,0
3970,0.0243498508467195,负向,为啥不是死刑[挖鼻],1
3971,0.7299073772523055,正向,罪有应得[彩虹屁] 别减刑！！！,0
3976,0.6666666666666666,正向,应该死刑,0
3978,0.9788172598399496,正向,轻伤二级和轻微伤[思考],0
3979,0.0014041055994833,负向,[泪]一定要上诉，上诉到最高法院那种，而且千万不要认罪，千万不要道歉。这样才有可能判久点,1
3980,0.2036408609240944,负向,不会找人顶替吧？,1
3982,0.9343493981653967,正向,放眼望去都是罪 罪有应得,0
3983,0.8303963028484952,正向,正义永远不会缺席。,0
3984,0.9838795438491686,正向,罪有应得 大快人心,0
3985,0.088708270320552,负向,可以继续加吗！！！一审判太轻了！！,1
3986,0.0448983226647907,负向,出来时候多少岁了，是不是变成了倚老卖老当街耍流氓的坏老头了,1
3987,0.0335136404715915,负向,这么多违法的事情难道不是死刑吗[顶][顶],1
3988,0.1837841706004167,负向,估摸着关上十来年背后有人给弄出来了,1
3991,0.0339538122797844,负向,天啊 这背后的一堆保护伞呢。能纠出来吗  姓陈的估计在监狱就被灭杀了,1
3992,0.2893936397763768,负向,太少,1
3993,0.1464695561278383,负向,可以知道其他人分别判了多少年吗 尤其是那个boy,1
3994,0.8079340172715898,正向,为一时的嚣张付出了应有的代价 法律不会纵容任何野蛮势力,0
3995,0.99999985115108,正向,少年终究展示不了资本吗？[泪][泪][泪],0
3996,0.9604869462826632,正向,大快人心,0
3997,0.8020859269935722,正向,千万别减刑,0
3998,0.6438907129142762,正向,转发微博,0
3999,0.6715616717289805,正向,才特么24年？政府法律就这？吃干饭的？你还指望这种东西以后报效国家？,0
4000,0.9655766341393932,正向,祝福他在监狱被霸凌[心],0
4002,0.9996975116013362,正向,希望国家能保护好受害者以及他们的亲人朋友，别让他们因此要背井离乡，生怕被报复,0
4004,0.2271022164247964,负向,24年出来变成一个坏老头[怒]，继续祸害女孩，想想也挺可怕的,1
4005,0.7297953905324696,正向,别减刑,0
4006,0.9379067930292851,正向,希望受到伤害的人们能够释怀，重新开始[心],0
4008,0.1887574255362573,负向,24年都快无期徒刑了,1
4009,0.8794433566334721,正向,天理昭昭,0
4010,0.6737170903435756,正向,原因没有吗，真的就是随机偶然的吗。好可怕啊,0
4011,0.991166843547636,正向,正义终于到来 希望从此以后不再有这样的被害人发生,0
4012,0.0815340390821151,负向,这种人就应该关一辈子 免得出来害人,1
4013,0.6212716709064278,正向,加上不允许减刑、假释这一条,0
4014,0.9904202119498692,正向,同类型性质案件，我家人作为受害者也被一群有不少前科的人打成轻伤二级，当地才判一年多，太黑暗了，申诉无门,0
4015,0.7642709336536191,正向,不许减刑,0
4016,0.9604869462826632,正向,大快人心！,0
4017,0.8576333301923622,正向,我想知道女孩子们都还好吗,0
4019,0.7180390431406769,正向,比死刑好多了  受尽折磨,0
4020,0.671717171717172,正向,真是活该,0
4022,0.9604869462826632,正向,大快人心！,0
4026,0.0835879980366446,负向,相关部门提供保护伞是不是也要调查一下,1
4027,0.0764641810431053,负向,打人时候的嚣张的样子呢？现在是阶下囚了！！！,1
4028,0.9604869462826632,正向,大快人心,0
4029,0.979311449096676,正向,喜闻乐见，大快人心，普天同庆，奔走相告[赢牛奶][打call][彩虹屁],0
4030,0.6558628208940429,正向,嗯好,0
4032,0.6458564863580093,正向,二十四年[开学季],0
4034,0.681844947560569,正向,现在想想真是令人发指[泪],0
4035,0.7445343250876244,正向,公正永远都在,0
4037,0.736068329201049,正向,罪有应得,0
4038,0.90980195266739,正向,正义永不缺席,0
4039,0.8898661386305192,正向,应了那句老话 多行不义必自毙,0
4040,0.3497295412278323,负向,每个人都说不让减刑，就没人说让他在里面再加刑吗？[doge],1
4041,0.9604869462826632,正向,大快人心,0
4042,0.671717171717172,正向,活该,0
4043,0.8863364706685478,正向,别玩保外就医、减刑那套！,0
4044,0.2997374139627291,负向,善有善报，恶有恶报。不是不报时候未到。现在时候到了正义永远不会缺席。[good],1
4045,0.7297953905324696,正向,不要减刑！,0
4046,0.166759088315111,负向,法网恢恢疏而不漏,1
4047,0.2330578945060275,负向,一把伞都没挖出来？,1
4050,0.9404017316254852,正向,我觉得还是少了[泪]这种人应该牢底坐穿,0
4051,0.8704504988557645,正向,😭终于正义会来一定会来 ,0
4056,0.6438907129142762,正向,转发微博,0
4057,0.6927315278302721,正向,天道好轮回，苍天饶过谁🙏🙏🙏,0
4058,0.6357689371160968,正向,真好[good],0
4060,0.6047972987664025,正向,为什么没有强奸罪[可怜],0
4061,0.9604869462826632,正向,大快人心,0
4064,0.8542569741987922,正向,活该[微笑],0
4065,0.7282925030636495,正向,如此残暴嚣张，24年还是太轻了,0
4066,0.671717171717172,正向,活该！,0
4067,0.613116930370776,正向,对于惯犯判的算轻的，也就刚好这次暴露了，不然还继续为非作歹。,0
4068,0.0655123273835457,负向,懂了 把一个女孩毁了 坐牢24年就行[吐],1
4069,0.8505460099811469,正向,大快人心！！！,0
4070,0.2921469018977282,负向,压实了坐够24年才行。,1
4071,0.736068329201049,正向,罪有应得,0
4073,0.736068329201049,正向,罪有应得,0
4074,0.6008256576006623,正向,罪有应得[收到],0
4075,0.736068329201049,正向,罪有应得,0
4076,0.9629341997822398,正向,正义不会迟到！！！！姑娘们，好好恢复[抱抱],0
4078,0.2883928661326973,负向,后面没有靠山吗？这么横行霸道,1
4080,0.7499999999999999,正向,振奋人心！,0
4082,0.671717171717172,正向,活该,0
4083,0.6674611276181361,正向,重点不能让他减刑,0
4084,0.0614261227967624,负向,真怕他们在监狱里也有保护伞,1
4085,0.101646690607861,负向,在里面希望也别过的舒服,1
4086,0.671717171717172,正向,活该,0
4087,0.736068329201049,正向,罪有应得,0
4088,0.671717171717172,正向,活该,0
4089,0.736068329201049,正向,罪有应得,0
4090,0.7403237531962563,正向,爽诶！,0
4091,0.8556038601332298,正向,就觉得，挺好的[太开心],0
4092,0.8020859269935722,正向,千万别减刑,0
4093,0.6438907129142762,正向,转发微博,0
4094,0.2304209659474388,负向,24年，盯好了[doge]，24年后还在奋斗的同志建议给手机加个可以同步的日历(避免换手机记录丢失)[可乐],1
4095,0.1621354471038176,负向,确定是本人么，没找人顶罪,1
4096,0.2297092355638345,负向,怎么觉得24年也太少了,1
4097,0.8036449647768514,正向,@沙耶加小姐拜托辣 老婆快看,0
4098,0.8614151851308335,正向,哈哈哈哈哈24年 也太爽了吧,0
4100,0.7216991519748978,正向,只能说这是群众的力量,0
4101,0.7695547606645203,正向,@番茄海鲜鱼 活该,0
4102,0.736068329201049,正向,罪有应得,0
4103,0.1452950186257841,负向,才24年？也太少了,1
4104,0.9743349626873792,正向,受害的四个女孩也被判寻衅滋事罪了？,0
4105,0.844156148958286,正向,终于[可爱],0
4106,0.9793951154586508,正向,@蒙德城的正义人 看！,0
4107,0.8438377694717777,正向,所以他的豪车就是靠抢劫这些挣来的？,0
4108,0.9604869462826632,正向,大快人心,0
4109,0.99072919901727,正向,[doge]出来还赶得上百年国庆，不错不错，挺好的[good],0
4110,0.736068329201049,正向,罪有应得,0
4111,0.3843604259420249,负向,28个人哇去,1
4112,0.9694625503721104,正向,二十四年的捡肥皂生活[可怜],0
4113,0.0424161987375827,负向,为什么女生被打的那么严重，才只是轻伤二级？？？是我不太懂嘛,1
4114,0.736068329201049,正向,罪有应得,0
4116,0.8636363636363636,正向,爽了,0
4117,0.0057152843072834,负向,qi其实应该感谢烧烤店内老板把这段监控放出来，他要不放可能就不会影响这么大了,1
4119,0.0643202404175735,负向,只要热度过去，花钱就能减刑的恶劣行为啥时候能改[微笑]//@华西小白医生:24年，别减刑！[给力],1
4120,0.9313357426421388,正向,把牢底坐穿！！！！//@华西小白医生:24年，别减刑！[给力],0
4123,0.2370157863481085,负向,24年都觉得少了。千万不要减刑,1
4125,0.0476916823646356,负向,要是真减刑了或是呆个几天出来了，岂不是更得横着走了，千万别给他这个机会！,1
4126,0.8601606630819986,正向,罪有应得，干得漂亮！[good],0
4127,0.8209999214679813,正向,@改个名字好难em,0
4128,0.1576305248997931,负向,他们会不会上诉？然后死刑[挖鼻],1
4129,0.671717171717172,正向,活该,0
4130,0.8318291402909929,正向,[太开心][太开心]谁看了不说一句痛快呢,0
4131,0.8262075989429826,正向,运作一下，几年就出来了,0
4132,0.8338982947724591,正向,判得好[鼓掌],0
4133,0.9998824174968656,正向,真的是活该，还有，人家女孩子有什么错[苦涩][苦涩][苦涩][苦涩],0
4135,0.9651857423892412,正向,这件事情让全世界都知道女人在印度是要被强奸的，在中国是要被调戏、被打的。,0
4136,0.9999998063541966,正向,犯了那么多罪名，当地官员相安无事了吗[允悲][允悲][允悲][允悲],0
4137,0.671717171717172,正向,活该！,0
4138,0.1995819664452482,负向,为啥不异地审判,1
4139,0.8780844279994069,正向,以儆效尤,0
4140,0.8710799540601236,正向,喜获牢里过下半辈子,0
4141,0.8047661223394724,正向,@要是个花,0
4142,0.9604869462826632,正向,大快人心,0
4143,0.9492223817103448,正向,罪有应得，希望加刑[可爱],0
4144,0.6384965242203938,正向,希望别成了“陈小果”,0
4145,0.7579492526043954,正向,希望不要减刑,0
4146,0.9996885254188794,正向,救，死去的刑诉记忆开始攻击我[融化]//@华西小白医生:24年，别减刑！[给力],0
4147,0.7151653912003871,正向,罪有应得👏👏,0
4148,0.0443589877942032,负向,影响这么坏，不应该罪加一等直接毙掉？,1
4149,0.6481886970533479,正向,罚的有点轻，应该没收全部财产[二哈],0
4151,0.8105481837429286,正向,坐满，希望不要有减刑,0
4152,0.3167751694284305,负向,才24年,1
4153,0.8505460099811469,正向,大快人心！！！,0
4154,0.792213256885336,正向,@欢欢-欢欢呀 该......,0
4155,0.8716667487601493,正向,@丞岛和星 罪有应得，呕心,0
4156,0.0857727174774766,负向,赶紧上热搜！,1
4157,0.2543096553101893,负向,就怕减刑呆2年拖拖人又出来了,1
4158,0.9516436211218626,正向,太好了，大快人心。,0
4159,0.9955251801662804,正向,漂亮[送花花][送花花]罪恶终究会被绳之以法，希望受害者也要好起来💕,0
4160,0.9604869462826632,正向,大快人心,0
4161,0.736068329201049,正向,罪有应得,0
4162,0.3362344773427093,负向,不让减刑[怒][怒]牢低坐穿,1
4164,0.3222001101174405,负向,24年是数罪并罚，有几个大头，所以打人本身并没有判很重，如果他没有别的案底判不了24年，所以防狼喷雾该买还是得买,1
4165,0.0431033549805057,负向,天网恢恢疏而不漏[航天员],1
4166,0.7333333333333333,正向,相信国家。,0
4167,0.0036881925274283,负向,如果这件事没在网上发酵引起群众反响，估计这件事就是把人抓走教育，抓走关几天，赔受害者点医药费就给摆平了，估计就不会查到那么多恶势力判刑了[微笑],1
4168,0.9767517478003848,正向,正义降临,0
4169,0.9304562422571514,正向,正义虽然迟到，但绝对不会缺席,0
4170,0.6749767908017457,正向,如果有二审，刑期减一天法官寿命减十年[单身青蛙],0
4174,0.3333333333333333,负向,[费解],1
4176,0.0633636575838998,负向,24年，一天也别少，让他在里面养老,1
4178,0.0086126474306765,负向,怎么才24年[揣手]这种长时间累计案底的人不应该直接拉出去砍了？指望他好好劳动改造是不可能的，,1
4179,0.671717171717172,正向,活该！,0
4180,0.6114020527065668,正向,牢底坐穿吧,0
4181,0.7629952044004173,正向,活该，坐穿吧,0
4182,0.6317853705682674,正向,判的好,0
4183,0.3238887544558755,负向,！！！活该,1
4184,0.0405561801494228,负向,才24年？？？,1
4185,0.2500000000000001,负向,他们能上诉么,1
4186,0.3167751694284305,负向,才24年啊,1
4188,0.0674792243232971,负向,回复@Blue_芝麻麻:要不无期吧,1
4190,0.6114020527065668,正向,牢底坐穿吧你,0
4191,0.7927803195006036,正向,只求把牢底坐穿[doge],0
4192,0.7979102843802082,正向,牢底坐穿[送花花],0
4193,0.2941476035358117,负向,舒服了[色][色]满意离,1
4194,0.6481538974124577,正向,活该  祸害,0
4195,0.7085923308003611,正向,别缓刑别减刑,0
4196,0.8139399268916587,正向,//@Blue_芝麻麻:可以不让他减刑吗[开学季]就让他坐满24年牢，然后出来跟社会脱轨，背负一辈子的案底抬不起头，在社会尘埃里呆一辈子,0
4197,0.1142769817168323,负向,才24年？！,1
4198,0.0429417694311488,负向,千万别减刑[怒]这都闲判的少了[怒][怒][怒],1
4199,0.8780844279994069,正向,以儆效尤！,0
4200,0.2471878184755982,负向,直接无期徒刑不好嘛，有期24年就有很多可能,1
4201,0.7223268018185022,正向,好好好好好好好好好好,0
4202,0.6749683422843495,正向,我只希望别到时候一直减刑[doge],0
4203,0.9563024306917732,正向,这个判决真是大快人心,0
4204,0.9640186469075904,正向,太棒啦，千万别减刑[打call][打call],0
4205,0.9872183308221038,正向,直接无期好吗[悲伤],0
4207,0.3090763228767627,负向,二十四年希望说到做到,1
4208,0.9604869462826632,正向,大快人心！,0
4209,0.9895046338559976,正向,判的好！罪有应得！大快人心！,0
4210,0.2156248669971249,负向,不是不报日子未到,1
4211,0.1444341433884245,负向,？？？二十几年，再减刑几年，出来了？,1
4212,0.9604869462826632,正向,大快人心！,0
4213,0.9604869462826632,正向,大快人心,0
4214,0.7121340463763758,正向,24年[haha][haha][haha]牛牛牛,0
4215,0.7936425883614774,正向,谢谢，开心了,0
4216,0.6712982936639572,正向,绝不减刑,0
4218,0.953149145828119,正向,罪有应得[拜拜],0
4219,0.1097874875780429,负向,好好待着 别想走关系着出来 以后重罪都是如此 任何权利都改变不了 不信走的瞧,1
4220,0.7297953905324696,正向,别减刑。,0
4222,0.7642709336536191,正向,不许减刑,0
4223,0.671717171717172,正向,就是活该,0
4224,0.9588620739148702,正向,好，这判的好算不错！[good],0
4225,0.1999999999999999,负向,绳之以法,1
4226,0.1685380296734144,负向,24年，这家伙出狱后再也不敢喝酒了,1
4227,0.3557398405942679,负向,该！可一年都不能少！,1
4228,0.954697893101304,正向,喜大普奔,0
4229,0.9925475916753518,正向,1.根据人体损伤程度鉴定标准，符合轻伤二级包括：骨盆骨折、肋骨骨折、四肢长骨骨折、髌骨骨折、两节指骨线性骨折或一节指骨粉碎性骨折舟骨骨折、月骨脱位或者掌骨完全性骨折 2.挫伤面积达体表面积6%；单个创口或者瘢痕长度10cm以上多个创口或者瘢痕长度累计15cm以上等,0
4230,0.954697893101304,正向,喜大普奔,0
4231,0.6037235272646109,正向,干脆牢底坐穿，避免祸害人,0
4232,0.6562279764260921,正向,贵州转运车死亡27人事件后续呢？什么时候给民众一个交代呢？,0
4234,0.3802816901408454,负向,。。。。,1
4235,0.736068329201049,正向,罪有应得！,0
4237,0.9604869462826632,正向,大快人心,0
4239,0.3733314045817019,负向,犯这么多罪才24年。。。女孩子日后怕是经过烧烤店都要有心理阴影了,1
4241,0.9604869462826632,正向,大快人心,0
4243,0.6345679034449023,正向,干脆牢底坐穿算了,0
4244,0.3067465217086036,负向,干得漂亮，他们会乖乖赔偿受害者吗,1
4245,0.7941779166868668,正向,活该  牢底坐穿谢谢,0
4246,0.1950778409542848,负向,今天是“囚收”的日子！！！,1
4247,0.0802635145182876,负向,不是死刑有点失望[怒],1
4249,0.1784447967744088,负向,范这么多事儿，才24年[doge],1
4250,0.6053780645029823,正向,为什么打人判这么严重，是女的先动手的，属于斗殴，也没看见女的判刑啊，男的应该是正当防卫，不应该有罪,0
4251,0.3352626230599929,负向,不得减刑，在监狱里得挨老鼻子揍了,1
4252,0.9517229113288196,正向,犯了这么多事，最后却是因为吃烧烤打架被抓，也是蛮讽刺的[doge],0
4253,0.9966644129542168,正向,棒棒[good][good],0
4254,0.9814455634495552,正向,正义永远不会缺席[泪],0
4255,0.6438907129142762,正向,转发微博,0
4256,0.6317853705682674,正向,判的好,0
4257,0.0875704963277341,负向,秋后问斩,1
4258,0.3023663445260193,负向,最终能服刑够24年吗？？,1
4259,0.1153374201507068,负向,进去了最好别出来出来祸害人,1
4261,0.736068329201049,正向,罪有应得,0
4262,0.7297953905324696,正向,别减刑,0
4263,0.8804985963129542,正向,24年相当于死缓了[赞],0
4264,0.6130198201854742,正向,仔细看才发现居然还有抢劫罪,0
4265,0.3301943407583935,负向,还是死刑吧，开设赌场,1
4266,0.6429335818357281,正向,无期最佳,0
4269,0.9604869462826632,正向,大快人心,0
4270,0.7312644688240393,正向,干得漂亮,0
4271,0.671717171717172,正向,活该,0
4272,0.3167751694284305,负向,才24年阿,1
4273,0.0941106309453466,负向,一起监督他会不会坐这么久,1
4274,0.2893936397763768,负向,太少了,1
4275,0.1081561361457613,负向,犯罪成本太低了，那么多罪才判了24年，尤其罚款，还不及一辆好车的价钱。,1
4276,0.9931109921557468,正向,还有哪些罪还没犯到[允悲],0
4278,0.1223348850699032,负向,保护伞请彻查 谢谢,1
4279,0.3133578278222593,负向,太好了，打人时候太猖狂了,1
4280,0.911567385268017,正向,保护受害者，希望不被报复,0
4281,0.626621844030907,正向,关到死[赞],0
4282,0.7085923308003611,正向,让他们无法保释，无法减刑！,0
4283,0.9963431405948612,正向,@小晓茶tea,0
4284,0.9814536533186966,正向,他痛哭流涕应该是他没想过，他凌晨打了几个女的，让他还有这一辈子的荣华富贵和自由搭进去,0
4285,0.6890239187396447,正向,正义不缺席！,0
4286,0.0004061788133981,负向,罚款这么多，没说赔给受害人多少，甚至没看到有精神损失费[裂开],1
4287,0.9386694771799368,正向,哦豁[嘻嘻],0
4289,0.3150105708245242,负向,该死,1
4290,0.736068329201049,正向,罪有应得,0
4291,0.6645665168697972,正向,希望不要再出现纸面服刑,0
4294,0.2496995281834696,负向,终于！！！,1
4295,0.7144633926805248,正向,这种人只会后悔他最后一次出手[拜拜],0
4296,0.8140701019902251,正向,@女禾婶·,0
4297,0.736068329201049,正向,罪有应得！,0
4298,0.1951865568797296,负向,死也不为过！,1
4299,0.8020859269935722,正向,千万别减刑,0
4300,0.9456735509170175,正向,终于出结果了[泪],0
4301,0.671717171717172,正向,活该,0
4302,0.6438907129142762,正向,转发微博,0
4305,0.708054032832798,正向,加一条：不得减刑！,0
4306,0.8271435015056664,正向,好！罪有应得！,0
4307,0.6009506743762432,正向,[挤眼],0
